,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user
0,2019-09-17 11:12:00,92.27104961727969,18.72693223759568,143.5064817003327,572.7168596934602,18.99965455173542,19.126924965000637,18.963291576516788,102.0526899510918,56.94441919237832
1,2019-09-17 11:12:05,92.9090909090909,18.818181818181817,143.56363636363636,577.2545454545453,18.96363636363636,19.2,18.890909090909087,103.25454545454545,57.50909090909091
2,2019-09-17 11:12:10,93.47612640459653,19.018873413578675,143.42339721444418,576.3845958034839,18.74613622313539,18.80068366122405,18.855231099312707,101.71278955598386,56.29295610749482
3,2019-09-17 11:12:15,94.29090909090908,19.236363636363635,144.07272727272726,578.1818181818182,19.218181818181815,19.236363636363635,19.10909090909091,103.54545454545453,57.45454545454545
4,2019-09-17 11:12:20,93.94374647733677,19.03601752695405,146.72460500718168,576.3531572153233,18.836021163251576,18.836021163251576,19.236013890656533,103.10721623243214,56.68987836584789
5,2019-09-17 11:12:25,93.74886359503981,19.109785810393102,145.09618531582964,578.2028437397723,19.400705480199278,19.182515727844645,19.29161060402196,102.29462889559619,56.98389032328448
6,2019-09-17 11:12:30,94.18524309974906,19.491617877013706,146.42350630932032,580.0210916760608,18.927961016764243,19.437070438925048,19.364340521473505,104.18560674933633,58.18393396123495
7,2019-09-17 11:12:35,93.53525069992365,18.925208159109914,145.05690288332184,579.9367341744537,18.779769479693126,19.088826673453806,18.779769479693126,103.89775660837,56.75744464240265
8,2019-09-17 11:12:40,94.29090909090908,18.763636363636362,146.09090909090907,580.5090909090909,18.27272727272727,18.58181818181818,18.690909090909088,101.85454545454544,55.945454545454545
9,2019-09-17 11:12:45,92.8,18.18181818181818,146.14545454545453,579.9999999999999,18.018181818181816,18.363636363636363,18.218181818181815,99.74545454545454,54.58181818181818
10,2019-09-17 11:12:50,94.34545454545453,18.163636363636364,146.67272727272726,580.0,18.018181818181816,17.90909090909091,17.927272727272726,101.16363636363636,54.18181818181817
11,2019-09-17 11:12:55,93.83636363636363,18.018181818181816,145.23636363636362,576.3636363636363,17.30909090909091,17.745454545454546,17.927272727272726,100.09090909090908,53.65454545454545
12,2019-09-17 11:13:00,93.49090909090908,17.38181818181818,145.65454545454543,574.5454545454545,16.927272727272726,17.254545454545454,17.254545454545454,97.36363636363635,51.47272727272727
13,2019-09-17 11:13:05,93.60116342483184,17.05144519178331,144.99181966915103,576.2588620250863,16.88783857480458,16.906017087802216,16.851481548809303,97.07325940738046,51.281585166333386
14,2019-09-17 11:13:10,93.1801239977455,16.926964964273377,142.16105161724332,570.8987109325285,16.308794385556627,16.7269686005709,16.7269686005709,95.21645060998891,50.1809058017127
15,2019-09-17 11:13:15,92.82493272237983,16.492108516983055,142.30125827332898,569.1323005309479,16.5102916575751,16.492108516983055,16.364826532838755,95.22510728052951,50.29456687759111
16,2019-09-17 11:13:20,91.98349060892016,16.145748104510993,144.22080401461844,572.737686139748,15.891198021782214,16.000290914380262,16.109383806978308,95.438098874525,49.4190803469154
17,2019-09-17 11:13:25,93.2892129234014,15.781531244886455,143.2701223614116,572.71685969346,16.10879802185415,15.563353393574662,15.472445955528082,94.12556135342993,47.69004199923638
18,2019-09-17 11:13:30,93.89773801731035,16.05571314277402,143.90137464542875,574.4599607244163,15.855698596261545,16.00116372099789,16.05571314277402,92.47945305113099,47.785293475889155
19,2019-09-17 11:13:35,92.23468664206105,15.85425719532372,142.54286285703895,570.3896292794676,16.399701823603205,16.10879802185415,16.126979509463464,94.27101325430446,48.52639042926492
20,2019-09-17 11:13:40,93.79829457646224,16.52697223686842,143.12467046053706,569.080562171597,16.70878711296158,16.38152033599389,16.326975873165942,94.36192069235105,49.1809239832003
21,2019-09-17 11:13:45,92.50740895620079,16.690605625352266,141.4337921128707,572.71685969346,16.70878711296158,16.87242050144543,16.87242050144543,94.41646515517898,49.7445500990891
22,2019-09-17 11:13:50,92.9949275494064,16.8536261658455,142.9012962929295,570.8779521117029,17.07179608384997,16.671817900841774,16.50819046233842,94.81301019944367,49.68819882551861
23,2019-09-17 11:13:55,93.43466482427591,17.126961327975852,141.74287740222906,574.5350084543917,17.708768931473973,17.126961327975852,17.19968727841312,97.03459937092052,52.01723605025363
24,2019-09-17 11:14:00,93.03340546634904,17.711989234602026,143.22343656234656,572.8210070738849,17.98476114273245,17.62106526522522,17.839282791729556,97.9069302249459,52.535869505919145
25,2019-09-17 11:14:05,93.28751681757028,17.43572960983237,146.12195920148358,578.1607941529398,18.126613577688083,17.59936002327188,17.708446965564885,98.83276971746481,53.398058252427184
26,2019-09-17 11:14:10,93.54375374993181,17.854220832348503,145.01554517190596,578.171305976255,17.836039344739184,18.036035708441663,17.926946782785766,100.2527226777695,53.76265886074798
27,2019-09-17 11:14:15,92.89090909090909,18.30909090909091,143.4181818181818,576.3636363636364,18.58181818181818,18.18181818181818,18.218181818181815,99.38181818181816,54.345454545454544
28,2019-09-17 11:14:20,92.56531936944309,18.43669884906998,145.45719013072966,578.1923307696504,18.473063146602666,18.43669884906998,18.36397025400462,99.72908598338152,54.728267786687034
29,2019-09-17 11:14:25,92.25622284041529,18.618520336733397,145.67537591592574,578.3196058110148,18.85488827069583,18.509427444135348,18.49124529536901,101.47457226495027,55.601010927471414
30,2019-09-17 11:14:30,92.76532300587284,19.054891907125583,147.0935835197004,580.0105456462845,18.909434716994856,18.85488827069583,18.763977526864128,101.83821524027711,56.52830051455481
