,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user
0,2019-09-17 15:46:51,96.23286425948147,19.290207628813498,156.30340714883096,614.523108250609,19.05385258717865,19.072033744227483,19.05385258717865,104.23257336096869,57.37973164612196
1,2019-09-17 15:46:56,95.63636363636365,19.000000000000004,158.32727272727274,616.3636363636365,19.072727272727274,19.01818181818182,19.05454545454546,105.25454545454546,58.0909090909091
2,2019-09-17 15:47:01,96.21643242850129,19.072380502172688,158.415301539972,618.1705787167506,19.072380502172688,19.03601752695405,19.072380502172688,104.25264995181905,56.726241341066526
3,2019-09-17 15:47:06,96.58708656835829,19.03740204011128,158.29954361146974,618.2155390294017,18.60101460079641,19.12831608996855,19.055584850082735,104.5147917159118,57.20312017019111
4,2019-09-17 15:47:11,95.61992036218841,19.41853488245241,159.4574446808124,614.5566283023327,19.145802650957293,19.40035273368607,19.073074055891926,103.63824796814488,57.019218531246025
5,2019-09-17 15:47:16,95.71083110602011,18.98216331206022,157.2937689776178,610.9201985490645,19.30944198985436,19.218531246022657,19.382170584919727,103.67461226567757,57.32831506027382
6,2019-09-17 15:47:21,95.2909090909091,18.963636363636365,157.6727272727273,610.909090909091,18.92727272727273,18.92727272727273,18.92727272727273,102.70909090909092,56.52727272727273
7,2019-09-17 15:47:26,94.03465391538336,18.981473064126103,157.90621988691115,612.7161324339557,18.890565626079525,18.945110088907473,18.781476700423628,103.21630515808803,56.471700514536096
8,2019-09-17 15:47:31,94.76363636363635,18.945454545454545,157.0,610.9090909090909,18.854545454545455,18.763636363636362,18.945454545454545,103.67272727272727,56.490909090909085
9,2019-09-17 15:47:36,95.31775615965088,18.80170924629512,157.4143103918538,610.9646331484681,18.947177016092375,18.947177016092375,18.947177016092375,104.53677607055188,57.42340212746614
10,2019-09-17 15:47:41,94.6017200312733,18.618520336733397,158.2756050110002,612.7384134256987,18.52760959290169,18.473063146602666,18.43669884906998,103.76552300950927,57.1828578701431
11,2019-09-17 15:47:46,94.92727272727272,18.654545454545453,158.63636363636363,610.909090909091,18.654545454545453,18.636363636363633,18.654545454545453,103.41818181818182,56.14545454545454
12,2019-09-17 15:47:51,95.23203606420299,18.74102484867213,156.3812189846036,610.7647283369386,18.61378219693527,18.795557413702213,18.668314761965352,102.5939323432643,55.932234199189274
13,2019-09-17 15:47:56,93.26302391126468,18.710791890171837,157.99618147104283,609.1462860260024,18.656241476497865,18.69260841894718,18.656241476497865,103.2639330848259,56.56877897990727
14,2019-09-17 15:48:01,94.4909090909091,18.763636363636365,157.0727272727273,609.0909090909092,18.74545454545455,18.65454545454546,18.836363636363636,103.27272727272728,56.23636363636364
15,2019-09-17 15:48:06,95.05627375043183,18.400334551537302,156.71194021709485,614.5566283023328,18.69124893179876,18.400334551537302,18.763977526864128,103.27460499281806,56.40102547319042
16,2019-09-17 15:48:11,94.95845681144665,18.835336254386124,158.90042361325746,614.5119357125976,18.50808137737942,18.580804683380908,18.453538897878296,103.57616857262332,55.94240314164683
17,2019-09-17 15:48:16,95.25454545454546,18.81818181818182,156.9636363636364,614.5454545454547,18.400000000000002,18.836363636363636,18.41818181818182,103.23636363636365,55.98181818181819
18,2019-09-17 15:48:21,96.13076839157789,18.364304156514784,159.42397905378377,614.5678024655443,18.50976399141787,18.400669115240554,18.455216553329212,102.80373831775702,55.14745990763301
19,2019-09-17 15:48:26,96.4562992054401,18.43669884906998,159.16653030055093,612.7384134256986,18.473063146602666,18.49124529536901,18.49124529536901,102.32913325696832,55.58282877870507
20,2019-09-17 15:48:31,95.70561070506527,18.599323660957783,158.17606632486093,614.5231082506092,18.453874404567106,18.453874404567106,18.472055561615942,103.25079088033162,55.543434784189664
21,2019-09-17 15:48:36,95.03290789425839,18.835678702592634,157.44882004290756,612.7049925457256,18.98112795898331,18.98112795898331,18.98112795898331,102.26900839969456,55.034362386822295
22,2019-09-17 15:48:41,94.81818181818181,18.509090909090908,157.47272727272727,612.7272727272726,18.98181818181818,18.727272727272727,18.945454545454545,102.49090909090908,56.199999999999996
23,2019-09-17 15:48:46,95.05883208758434,18.67714186989652,159.0921490534126,614.6907450852018,18.74988633677051,18.56802516958554,18.658955753178024,102.7151872260716,56.14054231000055
24,2019-09-17 15:48:51,96.76363636363638,18.872727272727275,152.2727272727273,605.2909090909092,18.81818181818182,18.81818181818182,18.65454545454546,102.61818181818184,55.98181818181819
25,2019-09-17 15:48:56,94.6909090909091,18.218181818181822,153.16363636363639,603.4727272727274,18.600000000000005,18.109090909090913,18.490909090909092,103.2909090909091,56.8909090909091
26,2019-09-17 15:49:01,95.08572259694925,18.835336254386124,153.55526062214787,603.4216315473701,18.853517080886498,18.853517080886498,18.853517080886498,102.28532989109685,55.72423322364235
27,2019-09-17 15:49:06,95.13246177064205,18.819208320453846,154.22659417786426,603.5056457624962,18.91012237031111,18.855573940396752,18.71011146062513,103.60565121733914,56.566721821190264
28,2019-09-17 15:49:11,94.4909090909091,18.836363636363636,154.2727272727273,601.6545454545457,19.218181818181822,19.109090909090913,19.072727272727274,103.32727272727274,57.00000000000001
29,2019-09-17 15:49:16,94.78009490736531,19.29055835348448,152.9063107943492,599.8254577189506,18.85420265086089,18.963291576516788,18.90874711368884,103.65266086071162,57.52622679587644
30,2019-09-17 15:49:21,94.01647242777403,18.926928601298155,152.81540335630262,601.6436064798821,18.890565626079525,18.872384138470206,18.872384138470206,103.43448300939983,57.08987109325285
