,timestamp,front-end_carts,orders_carts,front-end-858c94d57b_carts-5fd657685b,orders-d99bfcf55_carts-5fd657685b,front-end_catalogue,front-end-858c94d57b_catalogue-6786c4d99b,unknown_front-end,unknown_front-end-858c94d57b,front-end_orders,front-end-858c94d57b_orders-d99bfcf55,orders_payment,orders_shipping,front-end_user,front-end-858c94d57b_user,orders_user,orders-d99bfcf55_user
34,2020-05-11 09:26:23,96.1090909090909,19.236363636363635,0.0,0.0,147.27272727272728,0.0,596.3636363636363,0.0,19.345454545454547,0.0,19.345454545454547,19.218181818181815,104.63636363636364,0.0,56.89090909090908,0.0
35,2020-05-11 09:26:28,95.54545454545453,19.090909090909086,0.0,0.0,142.9090909090909,0.0,587.2727272727271,0.0,18.890909090909087,0.0,18.87272727272727,18.96363636363636,104.25454545454545,0.0,56.345454545454544,0.0
36,2020-05-11 09:26:33,95.34025416795448,18.98078286638911,0.0,0.0,141.1559369488937,0.0,579.9683653618895,0.0,18.98078286638911,0.0,18.98078286638911,18.798974601385382,103.77615766412741,0.0,56.25147719215316,0.0
37,2020-05-11 09:26:38,94.71597934395228,19.055931340461125,0.0,0.0,138.99192668557714,0.0,576.4055567677648,0.0,18.91046621572478,0.0,18.80136737217252,18.837733653356608,103.28023856280456,0.0,57.185977161975416,0.0
38,2020-05-11 09:26:43,94.71253500127278,18.80068366122405,0.0,0.0,136.0231281137496,0.0,567.2933561220408,0.0,18.964325975490016,0.0,19.073420851667333,19.037055892941563,103.4764900541838,0.0,56.47478090112369,0.0
39,2020-05-11 09:26:48,94.76019053852588,18.799316388494965,0.0,0.0,131.03159885095087,0.0,559.9796371041052,0.0,18.817497545543798,0.0,18.835678702592634,18.726591760299627,103.74168212065017,0.0,56.9797461910476,0.0
40,2020-05-11 09:26:53,95.76363636363635,19.127272727272725,0.0,0.0,129.4181818181818,0.0,558.1818181818181,0.0,18.8,0.0,18.781818181818178,19.10909090909091,103.43636363636364,0.0,57.418181818181814,0.0
41,2020-05-11 09:26:58,95.56363636363635,19.054545454545455,0.0,0.0,127.0181818181818,0.0,550.9090909090909,0.0,19.018181818181816,0.0,18.945454545454545,18.654545454545453,104.27272727272727,0.0,57.45454545454545,0.0
42,2020-05-11 09:27:03,95.83636363636363,19.054545454545455,0.0,0.0,126.78181818181817,0.0,550.9090909090909,0.0,19.018181818181816,0.0,18.818181818181817,18.927272727272726,104.03636363636363,0.0,56.563636363636355,0.0
43,2020-05-11 09:27:08,96.18006945328266,19.054199014563373,0.0,0.0,126.12497954582643,0.0,549.080925801349,0.0,19.03601752695405,0.0,19.017836039344736,19.072380502172688,103.99810912528864,0.0,57.053508118034216,0.0
44,2020-05-11 09:27:13,95.56965477121095,19.14301816132492,0.0,0.0,125.711273110695,0.0,549.0210336866218,0.0,19.32481320559202,0.0,19.17937717017834,19.124838656898213,104.4594324358718,0.0,57.13818241314742,0.0
45,2020-05-11 09:27:18,94.96363636363635,19.254545454545454,0.0,0.0,125.34545454545453,0.0,549.090909090909,0.0,18.98181818181818,0.0,18.945454545454545,19.090909090909086,104.21818181818182,0.0,58.199999999999996,0.0
46,2020-05-11 09:27:23,95.0,18.945454545454545,0.0,0.0,126.94545454545454,0.0,552.7272727272726,0.0,19.054545454545455,0.0,18.890909090909087,18.890909090909087,104.81818181818181,0.0,57.490909090909085,0.0
47,2020-05-11 09:27:28,95.1290023454972,19.200349097256314,0.0,0.0,127.82050582737868,0.0,552.7373224967727,0.0,19.163984799723632,0.0,19.145802650957293,19.163984799723632,104.94736267932144,0.0,57.69195803560065,0.0
48,2020-05-11 09:27:33,94.8,19.090909090909086,0.0,0.0,125.3090909090909,0.0,550.9090909090909,0.0,18.96363636363636,0.0,19.345454545454547,19.163636363636364,104.79999999999998,0.0,57.58181818181818,0.0
49,2020-05-11 09:27:38,95.94545454545454,19.472727272727273,0.0,0.0,125.6181818181818,0.0,547.2727272727273,0.0,18.618181818181817,0.0,18.618181818181817,18.636363636363633,104.38181818181816,0.0,57.781818181818174,0.0
50,2020-05-11 09:27:43,95.8381061473845,18.85488827069583,0.0,0.0,125.25682285132457,0.0,549.1008927435045,0.0,18.83670612192949,0.0,18.891252568228516,18.891252568228516,104.29280532373316,0.0,56.27375043182603,0.0
51,2020-05-11 09:27:48,95.58181818181816,18.854545454545455,0.0,0.0,125.43636363636364,0.0,549.0909090909091,0.0,18.890909090909087,0.0,18.836363636363632,18.8,102.87272727272726,0.0,56.39999999999999,0.0
52,2020-05-11 09:27:53,94.74545454545454,18.90909090909091,0.0,0.0,125.89090909090909,0.0,549.0909090909091,0.0,18.836363636363632,0.0,18.8,18.945454545454545,103.07272727272726,0.0,56.39999999999999,0.0
53,2020-05-11 09:27:58,95.07272727272726,18.745454545454546,0.0,0.0,126.19999999999999,0.0,549.090909090909,0.0,18.96363636363636,0.0,18.763636363636362,18.945454545454545,101.63636363636364,0.0,55.92727272727272,0.0
54,2020-05-11 09:28:03,94.34716994854452,18.600338187967054,0.0,0.0,124.4749904543719,0.0,550.9191076201386,0.0,18.873070419462174,0.0,19.018527609592905,19.018527609592905,101.69275805014637,0.0,55.74646811760214,0.0
55,2020-05-11 09:28:08,94.06651755677994,18.56599930900296,0.0,0.0,124.83406979070062,0.0,547.3423890313312,0.0,18.475078646373174,0.0,18.49326277889913,18.51144691142509,103.06766315712909,0.0,56.11623297510592,0.0
56,2020-05-11 09:28:13,95.2,18.527272727272724,0.0,0.0,126.05454545454545,0.0,550.9090909090909,0.0,18.709090909090907,0.0,18.709090909090907,18.563636363636363,102.76363636363635,0.0,55.65454545454545,0.0
57,2020-05-11 09:28:18,95.47272727272727,18.945454545454545,0.0,0.0,123.96363636363635,0.0,547.2727272727271,0.0,18.890909090909087,0.0,19.127272727272725,19.07272727272727,102.52727272727272,0.0,56.563636363636355,0.0
58,2020-05-11 09:28:23,95.0580021091676,18.891596058038477,0.0,0.0,123.20448016291502,0.0,547.2926288228663,0.0,18.891596058038477,0.0,18.90977853740136,18.891596058038477,103.04011054947453,0.0,56.72933561220408,0.0
59,2020-05-11 09:28:28,95.81469764735829,18.999309116032144,0.0,0.0,124.90454892549361,0.0,545.4347114650377,0.0,19.035671430129813,0.0,18.690229446201958,18.744772917348463,102.63263154067126,0.0,55.99796371041053,0.0
60,2020-05-11 09:28:33,95.92727272727272,18.87272727272727,0.0,0.0,123.52727272727272,0.0,550.9090909090909,0.0,19.07272727272727,0.0,19.07272727272727,19.218181818181815,103.45454545454545,0.0,56.16363636363636,0.0
61,2020-05-11 09:28:38,93.91079837815234,18.7094310805651,0.0,0.0,123.58406516482118,0.0,547.2826778668704,0.0,19.054891907125583,0.0,18.98216331206022,18.927616865761195,102.87459771995854,0.0,57.455590101638215,0.0
62,2020-05-11 09:28:43,94.16812100058173,18.72454915648633,0.0,0.0,124.20011634671322,0.0,547.193135543921,0.0,19.015415939499707,0.0,18.888161721931354,18.942699243746365,103.05773705642815,0.0,56.10093077370564,0.0
63,2020-05-11 09:28:48,95.23636363636363,18.745454545454546,0.0,0.0,123.16363636363636,0.0,549.0909090909091,0.0,18.690909090909088,0.0,18.727272727272727,18.709090909090907,103.12727272727271,0.0,56.81818181818182,0.0
64,2020-05-11 09:28:53,95.21818181818182,18.890909090909087,0.0,0.0,123.1090909090909,0.0,550.909090909091,0.0,18.654545454545453,0.0,18.836363636363632,18.763636363636362,103.74545454545454,0.0,56.61818181818182,0.0
65,2020-05-11 09:28:58,95.34372102325412,18.981473064126103,0.0,0.0,125.76134979364012,0.0,550.8990745622806,0.0,18.945110088907473,0.0,18.799658188032943,18.76329521281431,104.23446846420974,0.0,56.96260067998764,0.0
66,2020-05-11 09:29:03,96.47272727272727,19.10909090909091,0.0,0.0,124.94545454545454,0.0,552.7272727272727,0.0,18.927272727272726,0.0,18.927272727272726,19.07272727272727,103.25454545454545,0.0,56.85454545454545,0.0
67,2020-05-11 09:29:08,95.79825821348703,19.10874347739132,0.0,0.0,125.4159015290631,0.0,550.8990745622806,0.0,18.72693223759568,0.0,18.76329521281431,18.85420265086089,104.59809821639605,0.0,57.017145142815586,0.0
68,2020-05-11 09:29:13,95.05544446464279,18.778403926558806,0.0,0.0,126.1407016906017,0.0,552.6267951281585,0.0,18.76022541356117,0.0,18.742046900563533,18.796582439556445,104.12652245046357,0.0,56.82603163061262,0.0
69,2020-05-11 09:29:18,95.9090909090909,18.818181818181817,0.0,0.0,125.89090909090909,0.0,550.9090909090909,0.0,18.890909090909087,0.0,18.890909090909087,18.890909090909087,103.74545454545454,0.0,56.345454545454544,0.0
70,2020-05-11 09:29:23,95.21818181818182,18.781818181818178,0.0,0.0,124.5090909090909,0.0,554.2363636363636,0.0,19.018181818181816,0.0,19.090909090909086,19.036363636363635,104.41818181818182,0.0,56.76363636363636,0.0
71,2020-05-11 09:29:28,95.14026507645038,18.78079377488501,0.0,0.0,124.68410813955603,0.0,549.0609603112558,0.0,19.0535061723906,0.0,19.2534952638947,18.998963692889483,104.28522080613786,0.0,57.360507608675896,0.0
72,2020-05-11 09:29:33,96.94545454545454,19.563636363636363,0.0,0.0,124.54545454545453,0.0,550.9090909090909,0.0,18.945454545454545,0.0,19.018181818181816,19.18181818181818,103.3090909090909,0.0,56.272727272727266,0.0
73,2020-05-11 09:29:38,96.28673261565318,19.2027931335467,0.0,0.0,122.9269711958103,0.0,547.3523421588594,0.0,18.839103869653766,0.0,19.093686354378818,18.966395112016293,105.19711958102997,0.0,58.26302007564736,0.0
74,2020-05-11 09:29:43,96.35487682937915,19.198254704117804,0.0,0.0,123.87964730479047,0.0,545.404963185165,0.0,19.34369602763385,0.0,19.25279520043632,19.270975365875827,103.95418598309244,0.0,57.10389964548677,0.0
75,2020-05-11 09:29:48,96.29090909090908,19.218181818181815,0.0,0.0,121.9090909090909,0.0,541.8181818181818,0.0,19.30909090909091,0.0,19.363636363636363,19.363636363636363,104.92727272727272,0.0,57.61818181818182,0.0
76,2020-05-11 09:29:53,96.11083837887962,19.25489554355534,0.0,0.0,122.25676830487828,0.0,543.646248113602,0.0,18.945799014527537,0.0,18.98216331206022,18.98216331206022,105.11100201821851,0.0,57.36467935780651,0.0
77,2020-05-11 09:29:58,95.54545454545453,19.090909090909086,0.0,0.0,123.34545454545453,0.0,543.8181818181818,0.0,19.2,0.0,19.27272727272727,19.145454545454545,103.85454545454544,0.0,56.89090909090908,0.0
78,2020-05-11 09:30:03,95.78355970108548,19.145802650957293,0.0,0.0,121.98403607338315,0.0,545.4644629902361,0.0,19.345806287387045,0.0,19.345806287387045,19.25489554355534,103.87461590210731,0.0,57.346497209040166,0.0
79,2020-05-11 09:30:08,97.16312056737588,19.512638661574833,0.0,0.0,120.74922713220585,0.0,541.9167121294781,0.0,19.3489725404619,0.0,19.458083287870522,19.312602291325693,104.9463538825241,0.0,57.99236224768139,0.0
80,2020-05-11 09:30:13,96.1090909090909,19.127272727272725,0.0,0.0,119.43636363636364,0.0,545.4545454545454,0.0,19.327272727272724,0.0,19.363636363636363,19.38181818181818,105.74545454545454,0.0,58.29090909090908,0.0
81,2020-05-11 09:30:18,95.94894359794903,19.037055892941563,0.0,0.0,120.67711553147389,0.0,541.1287683188481,0.0,19.14615076911888,0.0,19.382523000836397,19.18251572784465,105.65838757773011,0.0,58.020291646968985,0.0
82,2020-05-11 09:30:23,96.02341945924323,19.037402040111278,0.0,0.0,120.04291143153263,0.0,541.8477371492991,0.0,19.037402040111278,0.0,19.164681709911452,18.946487990254013,105.09664163499828,0.0,57.475862319762896,0.0
83,2020-05-11 09:30:28,95.85454545454544,18.96363636363636,0.0,0.0,120.25454545454545,0.0,540.0,0.0,19.327272727272724,0.0,19.254545454545454,19.18181818181818,105.78181818181817,0.0,58.39999999999999,0.0
84,2020-05-11 09:30:33,96.8,19.30909090909091,0.0,0.0,121.72727272727272,0.0,543.6363636363636,0.0,19.345454545454547,0.0,19.436363636363634,19.472727272727273,104.69090909090909,0.0,57.527272727272724,0.0
85,2020-05-11 09:30:38,96.7325490481299,19.328326999654525,0.0,0.0,119.75198647198937,0.0,543.6660181464443,0.0,18.910122370311107,0.0,19.310144189683072,19.23741294979726,105.47848064439879,0.0,57.675873229448875,0.0
86,2020-05-11 09:30:43,95.47272727272727,18.927272727272726,0.0,0.0,122.36363636363635,0.0,545.4545454545454,0.0,18.745454545454546,0.0,18.690909090909088,18.690909090909088,104.5090909090909,0.0,56.527272727272724,0.0
87,2020-05-11 09:30:48,95.3090909090909,18.8,0.0,0.0,121.96363636363635,0.0,543.6363636363636,0.0,19.0,0.0,19.054545454545455,18.98181818181818,104.54545454545453,0.0,57.527272727272724,0.0
88,2020-05-11 09:30:53,95.74545454545454,18.890909090909087,0.0,0.0,122.25454545454545,0.0,545.2727272727273,0.0,19.07272727272727,0.0,19.018181818181816,18.98181818181818,104.81818181818181,0.0,57.16363636363636,0.0
89,2020-05-11 09:30:58,95.81818181818181,18.87272727272727,0.0,0.0,120.78181818181817,0.0,545.4545454545454,0.0,18.927272727272726,0.0,19.036363636363635,18.927272727272726,104.54545454545453,0.0,57.05454545454545,0.0
90,2020-05-11 09:31:03,95.21645060998891,18.872384138470206,0.0,0.0,123.397756404429,0.0,549.0809258013489,0.0,18.781476700423628,0.0,18.690569262377046,18.690569262377046,103.54357193505572,0.0,56.67169687823857,0.0
91,2020-05-11 09:31:08,95.49090909090908,18.890909090909087,0.0,0.0,125.96363636363635,0.0,549.090909090909,0.0,18.854545454545455,0.0,18.87272727272727,18.818181818181817,102.98181818181817,0.0,56.07272727272727,0.0
92,2020-05-11 09:31:13,96.4,19.018181818181816,0.0,0.0,126.56363636363635,0.0,551.9272727272727,0.0,18.90909090909091,0.0,18.890909090909087,18.87272727272727,102.81818181818181,0.0,56.14545454545454,0.0
93,2020-05-11 09:31:18,95.01472673720956,19.017490273080977,,,129.1043962037744,,556.3434056943385,,19.217483000618156,,18.890222173739136,19.217483000618156,103.37805897967345,,56.74339114941275,
94,2020-05-11 09:31:23,95.76363636363635,19.090909090909086,,,128.14545454545453,,561.8181818181818,,19.07272727272727,,19.145454545454545,19.10909090909091,104.38181818181816,,56.81818181818182,
95,2020-05-11 09:31:28,95.1965383076979,19.14475837242282,,,128.32260645067453,,559.9796371041053,,19.18112068652049,,18.962946801934475,18.999309116032144,104.79618922948256,,57.25246354678011,
96,2020-05-11 09:31:33,95.47272727272727,19.127272727272725,,,130.05454545454546,,559.9999999999999,,19.27272727272727,,19.090909090909086,18.890909090909087,103.69090909090909,,56.90909090909091,
97,2020-05-11 09:31:38,95.94545454545454,19.345454545454547,,,129.6181818181818,,558.1818181818181,,19.18181818181818,,19.18181818181818,19.18181818181818,104.65454545454546,,58.527272727272724,
98,2020-05-11 09:31:43,96.32727272727271,19.327272727272724,,,128.43636363636364,,558.1818181818181,,19.163636363636364,,19.127272727272725,19.327272727272724,104.07272727272726,,57.29090909090908,
99,2020-05-11 09:31:48,95.16190614716096,19.272376865875167,,,126.76133161215249,,556.3535208450755,,19.145106452609955,,19.126924965000637,19.126924965000637,104.9617279685824,,57.726223159578915,
100,2020-05-11 09:31:53,95.18181818181817,19.2,,,128.94545454545454,,556.3636363636363,,19.29090909090909,,19.18181818181818,19.29090909090909,104.81818181818181,,57.54545454545454,
101,2020-05-11 09:31:58,95.21471946474675,18.653867132104285,,,128.61350496345588,,556.3434056943385,,18.944765644885642,,18.817497545543798,19.05385258717865,103.32351550852697,,56.616123050070904,
102,2020-05-11 09:32:03,95.83113648346453,19.326218569896188,,,126.42946748359182,,550.8790429612931,,19.380761049397304,,19.14441030489246,19.180771957893207,104.33976328563898,,57.63322000618148,
103,2020-05-11 09:32:08,95.65454545454546,19.30909090909091,,,124.32727272727271,,549.0909090909091,,18.90909090909091,,18.690909090909088,18.87272727272727,104.14545454545454,,57.14545454545454,
104,2020-05-11 09:32:13,94.96708971235317,18.87341357867559,,,123.02265536928617,,547.2926288228664,,18.946143496127135,,18.927961016764247,18.946143496127135,102.6946434415797,,56.56569329793811,
105,2020-05-11 09:32:18,95.1090909090909,18.87272727272727,,,123.89090909090909,,547.2727272727273,,18.927272727272726,,18.927272727272726,18.927272727272726,103.36363636363635,,56.92727272727272,
106,2020-05-11 09:32:23,95.62165896941707,18.964325975490016,,,123.54994727080985,,545.4743808865777,,18.855231099312707,,18.78250118186116,18.78250118186116,103.56740245099823,,56.620240736026766,
107,2020-05-11 09:32:28,93.59149168257433,18.580129079174625,,,123.98872829742753,,544.5141350786292,,18.980092718843746,,18.798291064448687,19.070993546041272,104.39050995364059,,57.19480047268431,
108,2020-05-11 09:32:33,94.74545454545454,18.763636363636362,,,123.36363636363635,,547.2727272727273,,19.30909090909091,,19.363636363636363,19.345454545454547,103.89090909090909,,56.836363636363636,
109,2020-05-11 09:32:38,94.56363636363635,18.927272727272726,,,124.74545454545454,,550.9090909090909,,19.363636363636363,,19.254545454545454,19.054545454545455,103.63636363636364,,56.599999999999994,
110,2020-05-11 09:32:43,95.58181818181816,18.818181818181817,,,126.89090909090909,,552.7272727272726,,19.254545454545454,,19.127272727272725,18.709090909090907,103.63636363636364,,56.945454545454545,
111,2020-05-11 09:32:48,95.59130988091991,18.8528315607672,,,126.77029360967184,,552.6770293609673,,18.707390237251158,,18.707390237251158,18.689210071811655,103.42696118534678,,56.17671120807199,
112,2020-05-11 09:32:53,96.33252722875794,19.437423859483246,,,125.09773260359655,,549.1208611378803,,19.128316089968546,,19.273778569740166,19.110133279997093,104.16931832645417,,57.057657690419475,
113,2020-05-11 09:32:58,94.56535573374062,18.83670612192949,,,126.60230186003382,,556.373752250041,,18.7094310805651,,18.909434716994856,18.891252568228516,104.20189457990145,,56.89194348988164,
114,2020-05-11 09:33:03,94.47272727272727,18.854545454545455,,,129.07272727272726,,558.1818181818181,,19.254545454545454,,19.327272727272724,19.30909090909091,104.19999999999999,,57.50909090909091,
115,2020-05-11 09:33:08,96.36363636363635,19.29090909090909,,,127.85454545454544,,556.3636363636364,,19.090909090909086,,19.236363636363635,19.145454545454545,105.32727272727271,,57.87272727272727,
116,2020-05-11 09:33:13,95.4,19.29090909090909,,,128.99999999999997,,556.0181818181818,,19.236363636363635,,19.218181818181815,19.236363636363635,104.63636363636364,,57.54545454545454,
117,2020-05-11 09:33:18,95.6,19.07272727272727,,,127.05454545454545,,556.3636363636363,,19.30909090909091,,19.236363636363635,19.38181818181818,104.47272727272727,,57.76363636363636,
118,2020-05-11 09:33:23,96.28323089791614,19.547587009491945,,,126.50470960468415,,555.4969633050878,,19.329381387060405,,19.365748990798995,19.3475651889297,105.06600720078555,,57.87904134996545,
119,2020-05-11 09:33:28,95.94545454545454,19.29090909090909,,,126.05454545454545,,554.1999999999999,,18.890909090909087,,19.018181818181816,18.854545454545455,104.5090909090909,,56.90909090909091,
120,2020-05-11 09:33:33,96.24404610406138,19.270625022724793,,,126.14987455913902,,552.6669817838053,,18.57979129549504,,18.779769479693126,18.72522997491183,104.82492818965206,,57.975493582518276,
