,timestamp,carts,catalogue,orders,payment,shipping,user,carts-db,carts-db-cfd5cfc74,catalogue-db,catalogue-db-7c6c54f454,orders-db,orders-db-57754d868b,rabbitmq,rabbitmq-7d49f9f995,user-db,user-db-77bcd55dc4
0,2020-05-11 09:49:20,176.73076923076914,29.375000000000032,460.0,4.781250000000001,46.250000000000014,21.767123287671232,140.45872476514091,0.0,462.53887667399556,0.0,2.2956226264241453,0.0,0.0,0.0,67.06216270237857,0.0
1,2020-05-11 09:49:25,85.42635658914729,24.250000000000007,209.61538461538464,4.691489361702127,9.86111111111111,22.039130434782614,70.24987058585177,0.0,467.2784419384384,0.0,1.1478113132120726,0.0,4.949579831932773,0.0,95.50367038680352,0.0
2,2020-05-11 09:49:30,56.744186046511686,19.375000000000018,89.54545454545453,4.500000000000001,4.935483870967742,19.821656050955415,96.10176742797535,0.0,501.79408298329713,0.0,1.551031373574335,0.0,3.2997198879551823,0.0,89.5933651081724,0.0
3,2020-05-11 09:49:35,107.49999999999997,22.904411764705888,186.73913043478265,4.594736842105263,7.1000000000000005,22.18208092485549,72.08657557098151,0.0,494.22061223747284,0.0,1.1632735301807513,0.0,5.068289915966387,0.0,106.9184738311293,0.0
4,2020-05-11 09:49:40,55.1587301587302,22.482412060301513,207.04545454545448,4.605882352941177,9.187499999999998,23.575376884422106,86.99141159632939,0.0,495.4322274948963,0.0,1.3754408953161323,0.0,4.05463193277311,0.0,98.59739401892185,0.0
5,2020-05-11 09:49:45,70.2777777777778,20.324390243902446,186.4285714285715,4.637755102040817,38.33333333333337,19.890625,72.4996790647016,0.0,498.63983477049015,0.0,1.146200746096777,0.0,5.135162464985995,0.0,102.24045873458907,0.0
6,2020-05-11 09:49:50,81.19047619047626,51.47058823529418,225.14285714285714,28.055555555555564,40.624999999999986,20.258333333333336,82.89498205545851,0.0,503.55957266042014,0.0,1.305457782368666,0.0,4.401567827130853,0.0,104.8907360582192,0.0
7,2020-05-11 09:49:55,65.1818181818182,22.315,228.29787234042553,4.784210526315789,38.12500000000002,21.56493506493507,72.5382342985262,0.0,500.58675107786763,0.0,1.1422755595725826,0.0,5.088271848739496,0.0,101.8036440509418,0.0
8,2020-05-11 09:50:00,165.58139534883728,24.134883720930237,201.0,4.882978723404255,4.683673469387754,19.52105263157895,81.04680826535663,0.0,496.71308984699346,0.0,1.286578275175629,0.0,4.523086087768442,0.0,105.7350391563927,0.0
9,2020-05-11 09:50:05,39.76923076923077,24.97926267281106,165.62499999999997,30.833333333333325,8.590909090909088,22.083798882681563,72.94622743882097,0.0,499.7215808622941,0.0,1.157920447658066,0.0,5.102857478991597,0.0,105.69225524075344,0.0
10,2020-05-11 09:50:10,33.18749999999999,22.590047393364927,116.36363636363646,9.000000000000002,13.000000000000014,21.78000000000001,79.51385439442087,0.0,498.1893874219758,0.0,1.2624801132611767,0.0,4.638961344537815,0.0,106.40761163066567,0.0
11,2020-05-11 09:50:15,20.40625,15.243697478991587,208.5294117647059,24.25000000000002,14.500000000000044,20.516853932584276,72.89111789543269,0.0,503.0341993745062,0.0,1.1572734371560787,0.0,5.0950516339869285,0.0,105.80146512322824,0.0
12,2020-05-11 09:50:20,21.82162162162162,22.314732142857153,195.625,36.25000000000001,42.500000000000014,22.3,73.82291349380519,0.0,501.06206176458403,0.0,1.1623489428091622,0.0,5.0950516339869285,0.0,108.6619950893251,0.0
13,2020-05-11 09:50:25,21.25510204081633,55.11627906976738,92.57575757575756,10.0,4.7368421052631575,22.587349397590362,73.82291281006167,0.0,503.88709313740515,0.0,1.1623489428091622,0.0,5.117057715875575,0.0,108.15062706275194,0.0
14,2020-05-11 09:50:30,18.856000000000005,23.82500000000001,157.18749999999997,32.24999999999999,4.859999999999999,21.5,73.937613017983,0.0,502.3916813742553,0.0,1.1682691763793047,0.0,5.117057715875575,0.0,111.03774054823647,0.0
15,2020-05-11 09:50:35,31.62790697674421,51.938775510204174,114.99999999999982,4.731958762886597,9.857142857142856,18.259146341463406,73.93761370145303,0.0,501.17271258383056,0.0,1.1682691763793047,0.0,5.0906253293982795,0.0,109.28880565792508,0.0
16,2020-05-11 09:50:40,28.25396825396823,19.934131736526943,97.60869565217394,4.8500000000000005,11.125000000000021,22.80463576158941,73.92241977902201,0.0,502.779303280885,0.0,1.172267577019049,0.0,5.0906253293982795,0.0,110.20440608442114,0.0
17,2020-05-11 09:50:45,20.813043478260866,20.053571428571434,141.25000000000006,10.0,10.0,19.15269461077844,73.92241909527847,0.0,501.15008280560414,0.0,1.172267577019049,0.0,5.054975902594151,0.0,110.7269363274312,0.0
18,2020-05-11 09:50:50,20.2890625,23.81896551724138,173.3333333333334,10.0,29.583333333333307,21.246575342465764,74.1797631797949,0.0,498.52212376407914,0.0,1.175229301340851,0.0,5.054975902594151,0.0,108.53964391258084,0.0
19,2020-05-11 09:50:55,20.267241379310352,19.494219653179183,198.33333333333334,16.64285714285712,45.83333333333332,21.068720379146914,74.17976386326494,0.0,501.31424513835395,0.0,1.175229301340851,0.0,5.108351497713175,0.0,111.23391933433186,0.0
20,2020-05-11 09:51:00,35.55555555555556,35.85937500000004,194.44444444444443,42.249999999999986,4.637755102040816,22.618556701030933,74.48969443938014,0.0,506.301121243575,0.0,1.1722693926924548,0.0,5.108351524385176,0.0,109.4495155569097,0.0
21,2020-05-11 09:51:05,20.90384615384616,21.50763358778627,66.81818181818181,19.75000000000001,4.675324675324676,19.502994011976053,74.48969034429425,0.0,501.85201370595354,0.0,1.1722693926924548,0.0,5.080752563138672,0.0,112.08433971458716,0.0
22,2020-05-11 09:51:10,20.739583333333332,21.049418604651162,79.41176470588239,13.499999999999998,7.333333333333331,20.39830508474577,74.66683089123359,0.0,502.69026296551414,0.0,1.183224351770853,0.0,5.080752563138672,0.0,109.35713335214581,0.0
23,2020-05-11 09:51:15,22.244186046511633,18.690909090909088,121.66666666666677,39.16666666666668,4.863636363636364,21.151832460732987,74.66683499944737,0.0,496.3422388399986,0.0,1.183224351770853,0.0,5.103967578311408,0.0,113.18425346301068,0.0
24,2020-05-11 09:51:20,23.041262135922334,46.76282051282055,213.03571428571433,4.9939024390243905,8.333333333333327,22.443877551020417,74.33804567064648,0.0,504.53152006042114,0.0,1.1762636272490907,0.0,5.103967578311408,0.0,111.61187660504892,0.0
25,2020-05-11 09:51:25,41.21212121212124,450.206611570248,228.1818181818182,85.76923076923082,88.12500000000009,23.63133640552995,74.33804567064648,0.0,495.3669204738372,0.0,1.1762636272490907,0.0,5.135007119552989,0.0,111.39033229618717,0.0
