,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,user_user-db
0,2019-09-17 16:52:22,22.72222222222222,9.81818181818182,37.94117647058824,135.76923076923075,4.81764705882353,33.75000000000006,30.13636363636364,21.471830985915492,92.82643471305738,542.0117976404719,2.3035392921415716,9.73365326934613,0.0,16.79004199160168
1,2019-09-17 16:52:27,23.36875,9.791666666666668,23.33401639344263,175.0,4.7586206896551735,27.499999999999993,23.24367088607595,21.66197183098592,63.78134373125374,487.5888822235553,1.1722655468906218,4.866826634673065,0.0,117.26204759048188
2,2019-09-17 16:52:32,92.66129032258071,19.300000000000004,88.61702127659572,96.80851063829788,4.95505617977528,24.785714285714292,68.93939393939392,20.398648648648646,71.31901506853491,451.9277355413271,1.5578208888034315,6.473309259716683,0.0,82.6904380228396
3,2019-09-17 16:52:37,40.85106382978724,8.976190476190474,23.689814814814817,110.49999999999987,4.8033707865168545,8.800000000000008,28.815789473684227,18.360655737704928,64.93868153330841,466.00447818538356,1.178611568241918,4.854981944787513,0.0,113.60709281141199
4,2019-09-17 16:52:42,35.416666666666714,9.282608695652174,23.70370370370371,97.5,18.14285714285716,9.166666666666671,24.120300751879697,19.264705882352956,68.87154522664673,474.5619825483069,1.4228892545935345,6.011985555830011,0.0,95.09671424912959
5,2019-09-17 16:52:47,23.878640776699026,13.461538461538451,36.263157894736835,95.0,4.891304347826086,6.666666666666656,41.277777777777786,21.694915254237294,62.74125734947106,465.89283702723645,1.1925757457680002,5.0099879631916755,0.0,110.84801535830479
6,2019-09-17 16:52:52,39.959016393442646,10.0,45.48969072164949,93.2352941176471,4.545454545454545,8.333333333333334,32.446808510638306,17.641509433962263,68.33142058526091,472.8573745947741,1.3650649249440001,5.586275397021437,0.0002285714285714286,97.76629887854696
7,2019-09-17 16:52:57,32.36842105263162,13.750000000000023,25.14285714285718,217.85714285714292,4.736842105263159,73.68421052631584,37.14843749999999,21.062499999999996,63.68265035476064,476.58821475843934,1.1995516894458802,4.887990972393757,0.0002,109.82865337687045
8,2019-09-17 16:53:02,45.96385542168674,16.818181818181817,46.27659574468085,211.9230769230769,4.736842105263158,10.0,44.91379310344828,21.086956521739136,67.55091102597333,473.25469131912007,1.333255219524358,5.3983227724174645,0.00017777777777777779,102.17475102818334
9,2019-09-17 16:53:07,41.52173913043479,20.909090909090907,63.11111111111113,339.2857142857141,5.0,50.0,46.9083969465649,24.1588785046729,63.31551598416384,476.2518176681118,1.2040288777358896,4.858490495175718,0.00016,108.74297878479311
10,2019-09-17 16:53:12,44.45402298850574,14.615384615384606,78.08823529411767,241.0,58.33333333333332,7.142857142857134,58.26923076923077,22.631578947368425,65.22275878001858,470.5613143534027,1.2775882111995205,5.38272997972744,0.00014545454545454546,102.62465181027636
11,2019-09-17 16:53:17,50.0,37.49999999999989,71.125,224.99999999999997,7.2222222222222205,5.555555555555552,72.2058823529412,29.347826086956523,63.97179036672643,471.5792416829268,1.1745446690269108,4.934169148083487,0.00013333333333333334,107.93102097031743
12,2019-09-17 16:53:22,49.490291262135926,19.375000000000004,64.61538461538458,426.8518518518518,4.9772727272727275,6.16666666666667,144.1891891891893,24.480000000000004,63.43740414063833,461.69025854622083,1.1535830613484466,5.005264708971309,0.00013333333333333334,109.7743674710173
13,2019-09-17 16:53:27,56.900000000000034,27.812499999999975,49.75609756097558,438.46153846153845,6.9999999999999885,7.375000000000006,48.605769230769226,20.58571428571429,64.53138001519306,462.79788223389505,1.1535796494592436,5.005264708971309,0.00013333333333333334,104.59237469125391
14,2019-09-17 16:53:32,37.05128205128207,11.750000000000016,42.00471698113206,399.9999999999999,8.625000000000007,9.437499999999998,24.170588235294126,20.125000000000004,64.04138449737025,471.57382316804825,1.1446501369016184,5.076577968729442,0.00013333333333333334,108.066955930208
15,2019-09-17 16:53:37,40.833333333333336,9.628205128205128,37.61160714285715,307.69230769230774,54.999999999999964,5.055555555555554,84.49999999999999,19.645833333333336,62.71244691290261,472.9826119887194,1.144650819825143,5.076577968729442,0.00013333333333333334,106.0154221879094
16,2019-09-17 16:53:42,99.18367346938776,14.071428571428589,200.8247422680413,808.3333333333334,9.888888888888893,8.66666666666667,88.29629629629629,21.93918918918919,63.706106592043426,457.1774351492824,1.1177546821425335,4.833130566955044,0.00013333333333333334,107.9153482368721
17,2019-09-17 16:53:47,49.671717171717184,21.42307692307692,96.57894736842098,389.77272727272737,25.0,9.249999999999995,47.04545454545456,24.91477272727273,63.343488428410694,454.91819269745866,1.1177539986725062,4.833130566955044,0.00013333333333333334,103.70493816152371
18,2019-09-17 16:53:52,69.375,24.700000000000014,61.22340425531913,216.71875000000006,52.857142857142875,4.875,75.07812499999997,20.980000000000004,61.83365918759219,450.8607101173081,1.0787218051112184,4.930493694329569,0.00013330667199893355,105.16677452758383
19,2019-09-17 16:53:57,24.300448430493276,11.63636363636365,40.98901098901101,185.5,4.983870967741937,4.828125000000001,22.695652173913043,17.91379310344828,61.8709650305635,448.4437387626569,1.0787224872162169,4.930493694329569,0.00013330667199893355,103.51806458112209
20,2019-09-17 16:54:02,23.0945945945946,57.85714285714291,50.08474576271184,103.75000000000001,4.851562500000001,4.698529411764706,23.088495575221238,18.850000000000005,62.11651896789423,450.0817503324966,1.064668385056388,5.027966484166529,0.00013330667199893355,104.58710122556255
21,2019-09-17 16:54:07,39.5833333333333,19.21428571428572,28.162650602409652,203.8,26.250000000000007,7.357142857142857,48.71794871794872,23.933333333333334,63.721973503403234,448.8016419432722,1.0646677021328634,5.027966484166529,0.00013330667199893355,106.00975121509016
22,2019-09-17 16:54:12,23.999999999999996,9.714285714285715,28.660714285714263,194.56521739130434,59.61538461538462,12.624999999999929,32.770270270270274,19.67741935483871,63.18060123250566,458.3225154015031,1.096982605326016,4.900942776740679,0.00013330667199893355,106.27258922427028
23,2019-09-17 16:54:17,23.45161290322581,18.571428571428566,23.006024096385545,120.45454545454551,41.66666666666667,4.7368421052631575,23.782857142857143,19.04109589041096,62.79193974746292,457.02606187586207,1.0969771298986657,4.900942776740679,0.00013330667199893355,107.13976574670617
24,2019-09-17 16:54:22,23.843575418994423,9.305555555555557,24.863636363636367,178.52941176470583,25.0,25.499999999999982,38.37500000000001,21.470588235294123,62.85909909039241,465.28219795476383,1.1258971618858709,4.842979735290592,0.00013330667199893355,106.48523055411654
25,2019-09-17 16:54:27,24.529953917050694,17.5,41.98717948717948,163.2142857142857,12.999999999999995,60.55555555555556,41.95000000000001,20.081967213114755,61.088722801642795,466.0674563849437,1.1259026241853198,4.842979735290592,0.00013330667199893355,108.49042264959901
26,2019-09-17 16:54:32,39.10377358490567,9.019607843137255,22.541176470588237,193.2608695652174,44.99999999999995,9.583333333333329,22.994285714285716,22.123287671232873,62.701540703768266,464.5056590166352,1.1347157134489725,4.771182258650344,0.00013330667199893355,106.9585255128801
27,2019-09-17 16:54:37,24.145491803278688,9.736842105263158,27.584269662921344,187.00000000000006,70.58823529411765,9.28571428571428,24.792079207920793,20.999999999999996,62.60089416640906,467.2195162451895,1.1347157134489725,4.771182258650344,0.00013330667199893355,108.2089587595641
28,2019-09-17 16:54:42,23.48314606741573,9.482758620689658,31.524390243902417,128.75000000000003,29.166666666666707,37.500000000000114,32.45689655172414,18.913043478260875,63.12082669081633,483.0336564032873,1.158690682664195,4.983938717380858,0.00013330667199893355,109.53959344156043
29,2019-09-17 16:54:47,30.250000000000025,15.769230769230768,138.19767441860463,95.32258064516128,10.0,6.999999999999993,43.04545454545454,20.0,63.06811002414967,485.1613897366206,1.158690682664195,4.983938717380858,0.00013330667199893355,109.66802677489375
30,2019-09-17 16:54:52,202.72321428571433,46.428571428571445,122.21153846153837,227.61194029850745,9.375000000000002,17.5,80.51587301587304,31.756756756756758,64.27678926496817,473.3764223167713,1.1947228762254827,4.917608923339666,0.00013333333333333334,110.61779040883363
